case_id,attack,defense,epoch,round,loss,hr5,hr10,hr20,er5,er10,er20
02_pieckipe_nodefense,PIECK-IPE,NoDefense,125,482,0.13239,38.600210000000004,55.673379999999995,74.23118,85.99089,87.35763,88.83827
02_pieckipe_nodefense,PIECK-IPE,NoDefense,126,486,0.13117,39.34252,57.05196,74.65536,85.99089,87.35763,88.83827
02_pieckipe_nodefense,PIECK-IPE,NoDefense,127,490,0.12995,36.47932,56.41569,74.7614,85.99089,87.35763,88.61048
02_pieckipe_nodefense,PIECK-IPE,NoDefense,128,494,0.12876,37.43372,55.885470000000005,74.23118,85.87698999999999,87.24374,88.61048
02_pieckipe_nodefense,PIECK-IPE,NoDefense,129,498,0.12758,38.28208,56.09756,75.07953,85.76310000000001,87.24374,88.49658000000001
02_pieckipe_nodefense,PIECK-IPE,NoDefense,130,501,0.12643,38.17603,55.77943,74.7614,85.64920000000001,87.24374,88.72437
02_pieckipe_nodefense,PIECK-IPE,NoDefense,131,505,0.1253,38.600210000000004,55.673379999999995,74.97349,85.64920000000001,87.12984,88.49658000000001
02_pieckipe_nodefense,PIECK-IPE,NoDefense,132,509,0.12418,37.00954,55.56734,74.12513,85.64920000000001,87.12984,88.49658000000001
02_pieckipe_nodefense,PIECK-IPE,NoDefense,133,513,0.12309,38.49417,55.56734,74.54931,85.64920000000001,87.12984,88.49658000000001
02_pieckipe_nodefense,PIECK-IPE,NoDefense,134,517,0.122,38.8123,55.037119999999994,74.54931,85.64920000000001,87.12984,88.49658000000001
02_pieckipe_nodefense,PIECK-IPE,NoDefense,135,521,0.12094,35.737010000000005,54.931070000000005,74.97349,85.64920000000001,87.12984,88.49658000000001
02_pieckipe_nodefense,PIECK-IPE,NoDefense,136,525,0.11989,38.600210000000004,54.82503,74.86744,85.64920000000001,87.01595,88.49658000000001
02_pieckipe_nodefense,PIECK-IPE,NoDefense,137,528,0.11887,38.28208,56.09756,75.29162000000001,85.76310000000001,87.12984,88.49658000000001
02_pieckipe_nodefense,PIECK-IPE,NoDefense,138,532,0.11785,37.96394,55.56734,75.29162000000001,85.64920000000001,87.01595,88.26879
02_pieckipe_nodefense,PIECK-IPE,NoDefense,139,536,0.11686,36.58537,55.037119999999994,74.7614,85.76310000000001,87.01595,88.1549
02_pieckipe_nodefense,PIECK-IPE,NoDefense,140,540,0.11588,38.28208,55.037119999999994,74.97349,85.53531,86.90205,88.1549
02_pieckipe_nodefense,PIECK-IPE,NoDefense,141,544,0.11491,37.8579,55.77943,74.65536,85.42141,86.78815,87.92711
02_pieckipe_nodefense,PIECK-IPE,NoDefense,142,548,0.11397,37.75186,55.885470000000005,74.65536,85.30752,86.67426,87.92711
02_pieckipe_nodefense,PIECK-IPE,NoDefense,143,552,0.11303,37.43372,55.56734,74.97349,85.19362000000001,86.56036,87.92711
02_pieckipe_nodefense,PIECK-IPE,NoDefense,144,556,0.11211,37.645810000000004,56.41569,75.29162000000001,84.96583,86.67426,88.041
02_pieckipe_nodefense,PIECK-IPE,NoDefense,145,559,0.1112,37.11559,56.62778000000001,74.65536,84.96583,86.56036,88.041
02_pieckipe_nodefense,PIECK-IPE,NoDefense,146,563,0.11031,38.8123,55.56734,75.60976000000001,84.85194,86.44646999999999,88.1549
02_pieckipe_nodefense,PIECK-IPE,NoDefense,147,567,0.10942,37.53977,55.2492,74.44327,84.62415,86.44646999999999,88.041
02_pieckipe_nodefense,PIECK-IPE,NoDefense,148,571,0.10857,36.9035,55.35525,74.7614,84.62415,86.44646999999999,88.041
02_pieckipe_nodefense,PIECK-IPE,NoDefense,149,575,0.10771,38.918350000000004,56.203610000000005,75.18558,84.62415,86.33257,87.92711
02_pieckipe_nodefense,PIECK-IPE,NoDefense,150,579,0.10688,38.918350000000004,55.991519999999994,74.97349,84.51025,86.33257,87.69932
02_pieckipe_nodefense,PIECK-IPE,NoDefense,151,583,0.10604,37.645810000000004,55.35525,74.65536,84.39636,86.33257,87.58542
02_pieckipe_nodefense,PIECK-IPE,NoDefense,152,586,0.10523,38.17603,57.05196,74.86744,84.28246,86.33257,87.58542
02_pieckipe_nodefense,PIECK-IPE,NoDefense,153,590,0.10442,39.34252,55.2492,74.23118,84.05467,86.21868,87.47153
02_pieckipe_nodefense,PIECK-IPE,NoDefense,154,594,0.10364,36.47932,54.61294,74.54931,84.05467,86.21868,87.47153
02_pieckipe_nodefense,PIECK-IPE,NoDefense,155,598,0.10285,37.96394,55.14316,74.54931,84.16856,86.33257,87.47153
02_pieckipe_nodefense,PIECK-IPE,NoDefense,156,602,0.10209,37.8579,55.2492,75.29162000000001,84.28246,86.10478,87.47153
02_pieckipe_nodefense,PIECK-IPE,NoDefense,157,606,0.10133,36.79745,55.673379999999995,74.54931,84.16856,85.99089,87.47153
02_pieckipe_nodefense,PIECK-IPE,NoDefense,158,610,0.10059,37.22163,54.931070000000005,74.23118,84.16856,85.99089,87.58542
02_pieckipe_nodefense,PIECK-IPE,NoDefense,159,614,0.09985,37.75186,55.46129,75.18558,84.05467,85.76310000000001,87.58542
02_pieckipe_nodefense,PIECK-IPE,NoDefense,160,617,0.09912,37.75186,56.09756,73.807,84.05467,85.64920000000001,87.58542
02_pieckipe_nodefense,PIECK-IPE,NoDefense,161,621,0.0984,37.11559,55.885470000000005,74.7614,83.94077,85.53531,87.58542
02_pieckipe_nodefense,PIECK-IPE,NoDefense,162,625,0.09771,37.22163,56.30965,75.39767,83.82688,85.53531,87.47153
02_pieckipe_nodefense,PIECK-IPE,NoDefense,163,629,0.09701,37.11559,55.56734,74.54931,83.82688,85.19362000000001,87.47153
02_pieckipe_nodefense,PIECK-IPE,NoDefense,164,633,0.09632,35.9491,55.2492,74.54931,83.82688,85.19362000000001,87.47153
02_pieckipe_nodefense,PIECK-IPE,NoDefense,165,637,0.09565,38.38812,55.991519999999994,74.12513,83.94077,85.07973,87.47153
02_pieckipe_nodefense,PIECK-IPE,NoDefense,166,641,0.09498,36.79745,55.77943,74.86744,83.82688,85.07973,87.47153
02_pieckipe_nodefense,PIECK-IPE,NoDefense,167,644,0.09432,37.645810000000004,54.61294,75.50371,83.82688,84.85194,87.47153
02_pieckipe_nodefense,PIECK-IPE,NoDefense,168,648,0.09367,36.47932,55.673379999999995,74.01909,83.71298,84.85194,87.35763
02_pieckipe_nodefense,PIECK-IPE,NoDefense,169,652,0.09304,36.79745,54.718979999999995,74.44327,83.48519,84.85194,87.12984
02_pieckipe_nodefense,PIECK-IPE,NoDefense,170,656,0.0924,37.11559,55.14316,75.50371,83.48519,84.85194,87.01595
02_pieckipe_nodefense,PIECK-IPE,NoDefense,171,660,0.09177,37.11559,54.18876,73.91304,83.48519,84.85194,86.78815
02_pieckipe_nodefense,PIECK-IPE,NoDefense,172,664,0.09116,36.691410000000005,55.14316,74.23118,83.3713,84.62415,86.78815
02_pieckipe_nodefense,PIECK-IPE,NoDefense,173,668,0.09056,36.58537,54.931070000000005,74.54931,83.3713,84.62415,86.90205
02_pieckipe_nodefense,PIECK-IPE,NoDefense,174,672,0.08996,37.75186,54.931070000000005,74.54931,83.2574,84.62415,86.78815
02_pieckipe_nodefense,PIECK-IPE,NoDefense,175,675,0.08937,37.32768,54.18876,75.60976000000001,83.14350999999999,84.62415,86.67426
02_pieckipe_nodefense,PIECK-IPE,NoDefense,176,679,0.08878,37.53977,55.885470000000005,74.01909,82.91572000000001,84.62415,86.67426
02_pieckipe_nodefense,PIECK-IPE,NoDefense,177,683,0.08821,37.75186,56.30965,74.65536,82.80182,84.51025,86.78815
02_pieckipe_nodefense,PIECK-IPE,NoDefense,178,687,0.08764,35.52492,53.976670000000006,74.54931,82.80182,84.39636,86.67426
02_pieckipe_nodefense,PIECK-IPE,NoDefense,179,691,0.08707,36.58537,56.09756,74.7614,82.80182,84.39636,86.67426
02_pieckipe_nodefense,PIECK-IPE,NoDefense,180,695,0.08651,37.43372,54.294799999999995,75.82185,82.80182,84.28246,86.67426
02_pieckipe_nodefense,PIECK-IPE,NoDefense,181,699,0.08597,38.38812,55.037119999999994,73.807,82.91572000000001,84.28246,86.67426
02_pieckipe_nodefense,PIECK-IPE,NoDefense,182,702,0.08544,36.79745,55.35525,75.07953,83.02960999999999,84.39636,86.67426
02_pieckipe_nodefense,PIECK-IPE,NoDefense,183,706,0.08489,37.43372,55.56734,74.65536,83.02960999999999,84.28246,86.56036
02_pieckipe_nodefense,PIECK-IPE,NoDefense,184,710,0.08437,37.8579,54.82503,74.12513,82.91572000000001,84.28246,86.44646999999999
02_pieckipe_nodefense,PIECK-IPE,NoDefense,185,714,0.08385,36.47932,54.718979999999995,73.38282000000001,82.80182,84.28246,86.33257
02_pieckipe_nodefense,PIECK-IPE,NoDefense,186,718,0.08334,38.918350000000004,56.41569,74.44327,82.68793,84.28246,86.44646999999999
02_pieckipe_nodefense,PIECK-IPE,NoDefense,187,722,0.08284,38.06999,53.65854,73.807,82.57403,84.39636,86.33257
02_pieckipe_nodefense,PIECK-IPE,NoDefense,188,726,0.08232,36.691410000000005,55.14316,74.12513,82.57403,84.39636,86.21868
02_pieckipe_nodefense,PIECK-IPE,NoDefense,189,730,0.08182,36.05514,56.09756,73.59491,82.46014000000001,84.28246,86.10478
02_pieckipe_nodefense,PIECK-IPE,NoDefense,190,733,0.08133,37.22163,55.2492,74.65536,82.23235,84.28246,85.99089
02_pieckipe_nodefense,PIECK-IPE,NoDefense,191,737,0.08085,35.84305,53.23436,74.33722,82.00456,84.28246,85.99089
02_pieckipe_nodefense,PIECK-IPE,NoDefense,192,741,0.08037,37.22163,54.08271,74.54931,81.89066,84.16856,85.87698999999999
02_pieckipe_nodefense,PIECK-IPE,NoDefense,193,745,0.0799,36.16119,55.673379999999995,73.38282000000001,81.89066,84.16856,85.99089
02_pieckipe_nodefense,PIECK-IPE,NoDefense,194,749,0.07943,36.691410000000005,54.294799999999995,74.44327,81.77677,84.16856,85.87698999999999
02_pieckipe_nodefense,PIECK-IPE,NoDefense,195,753,0.07897,36.37328,54.931070000000005,74.33722,81.89066,84.16856,85.87698999999999
02_pieckipe_nodefense,PIECK-IPE,NoDefense,196,757,0.07851,35.63097,55.885470000000005,74.12513,81.89066,83.94077,85.76310000000001
02_pieckipe_nodefense,PIECK-IPE,NoDefense,197,760,0.07805,37.11559,54.40085,75.18558,81.89066,83.94077,85.76310000000001
02_pieckipe_nodefense,PIECK-IPE,NoDefense,198,764,0.07761,37.11559,53.87063,75.18558,81.89066,83.71298,85.64920000000001
02_pieckipe_nodefense,PIECK-IPE,NoDefense,199,768,0.07717,37.8579,54.61294,73.807,81.89066,83.71298,85.64920000000001
02_pieckipe_nodefense,PIECK-IPE,NoDefense,200,772,0.07674,37.00954,55.77943,73.807,81.89066,83.59909,85.53531
02_pieckipe_nodefense,PIECK-IPE,NoDefense,201,776,0.07631,37.11559,55.56734,74.23118,81.89066,83.59909,85.53531
02_pieckipe_nodefense,PIECK-IPE,NoDefense,202,780,0.07587,37.11559,55.46129,75.50371,81.89066,83.59909,85.42141
02_pieckipe_nodefense,PIECK-IPE,NoDefense,203,784,0.07545,37.75186,54.50689,74.33722,81.89066,83.48519,85.30752
02_pieckipe_nodefense,PIECK-IPE,NoDefense,204,788,0.07503,38.600210000000004,56.52174,75.82185,81.89066,83.48519,85.42141
02_pieckipe_nodefense,PIECK-IPE,NoDefense,205,791,0.07462,37.32768,54.718979999999995,74.44327,81.77677,83.2574,85.42141
02_pieckipe_nodefense,PIECK-IPE,NoDefense,206,795,0.07421,37.8579,54.294799999999995,73.70094999999999,81.77677,83.2574,85.42141
02_pieckipe_nodefense,PIECK-IPE,NoDefense,207,799,0.07381,36.58537,55.673379999999995,74.54931,81.77677,83.2574,85.42141
02_pieckipe_nodefense,PIECK-IPE,NoDefense,208,803,0.07341,35.84305,54.40085,73.91304,81.66287,83.2574,85.42141
02_pieckipe_nodefense,PIECK-IPE,NoDefense,209,807,0.07301,37.32768,54.18876,73.91304,81.66287,83.2574,85.42141
02_pieckipe_nodefense,PIECK-IPE,NoDefense,210,811,0.07263,36.9035,54.40085,74.44327,81.66287,83.14350999999999,85.30752
02_pieckipe_nodefense,PIECK-IPE,NoDefense,211,815,0.07223,37.645810000000004,54.08271,74.7614,81.66287,83.14350999999999,85.07973
02_pieckipe_nodefense,PIECK-IPE,NoDefense,212,818,0.07185,35.9491,55.2492,73.59491,81.66287,83.14350999999999,84.96583
02_pieckipe_nodefense,PIECK-IPE,NoDefense,213,822,0.07148,36.26723,55.991519999999994,73.807,81.77677,83.14350999999999,84.96583
02_pieckipe_nodefense,PIECK-IPE,NoDefense,214,826,0.0711,37.00954,55.037119999999994,74.23118,81.66287,83.14350999999999,84.85194
02_pieckipe_nodefense,PIECK-IPE,NoDefense,215,830,0.07072,36.691410000000005,55.2492,74.23118,81.66287,83.14350999999999,84.85194
02_pieckipe_nodefense,PIECK-IPE,NoDefense,216,834,0.07036,37.43372,55.2492,73.91304,81.66287,83.2574,84.96583
02_pieckipe_nodefense,PIECK-IPE,NoDefense,217,838,0.06999,37.22163,54.294799999999995,73.17072999999999,81.43508,83.14350999999999,84.96583
02_pieckipe_nodefense,PIECK-IPE,NoDefense,218,842,0.06963,36.58537,54.82503,74.33722,81.43508,83.14350999999999,84.96583
02_pieckipe_nodefense,PIECK-IPE,NoDefense,219,846,0.06928,36.16119,54.61294,74.54931,81.20729,83.02960999999999,84.96583
02_pieckipe_nodefense,PIECK-IPE,NoDefense,220,849,0.06892,36.9035,54.50689,73.91304,81.20729,83.02960999999999,84.96583
02_pieckipe_nodefense,PIECK-IPE,NoDefense,221,853,0.06857,37.53977,54.18876,74.33722,80.9795,83.02960999999999,84.85194
02_pieckipe_nodefense,PIECK-IPE,NoDefense,222,857,0.06823,38.06999,54.61294,74.01909,80.8656,83.02960999999999,84.85194
02_pieckipe_nodefense,PIECK-IPE,NoDefense,223,861,0.06789,36.05514,54.18876,73.807,80.75171,82.91572000000001,84.85194
02_pieckipe_nodefense,PIECK-IPE,NoDefense,224,865,0.06755,36.691410000000005,54.61294,74.01909,80.52392,82.80182,84.85194
02_pieckipe_nodefense,PIECK-IPE,NoDefense,225,869,0.06721,35.9491,54.931070000000005,74.44327,80.52392,82.80182,84.85194
02_pieckipe_nodefense,PIECK-IPE,NoDefense,226,873,0.06688,36.05514,55.037119999999994,73.38282000000001,80.52392,82.80182,84.85194
02_pieckipe_nodefense,PIECK-IPE,NoDefense,227,876,0.06655,36.79745,53.87063,74.23118,80.52392,82.80182,84.73804
02_pieckipe_nodefense,PIECK-IPE,NoDefense,228,880,0.06622,36.79745,55.46129,73.807,80.52392,82.80182,84.73804
02_pieckipe_nodefense,PIECK-IPE,NoDefense,229,884,0.0659,38.17603,54.08271,74.44327,80.52392,82.80182,84.62415
02_pieckipe_nodefense,PIECK-IPE,NoDefense,230,888,0.06558,36.691410000000005,54.08271,74.44327,80.52392,82.80182,84.62415
02_pieckipe_nodefense,PIECK-IPE,NoDefense,231,892,0.06527,37.22163,54.718979999999995,73.59491,80.52392,82.80182,84.51025
02_pieckipe_nodefense,PIECK-IPE,NoDefense,232,896,0.06495,35.31283,53.65854,73.38282000000001,80.52392,82.80182,84.51025
02_pieckipe_nodefense,PIECK-IPE,NoDefense,233,900,0.06464,36.37328,54.18876,74.54931,80.63781,82.80182,84.51025
02_pieckipe_nodefense,PIECK-IPE,NoDefense,234,904,0.06433,36.9035,56.30965,75.50371,80.63781,82.91572000000001,84.51025
02_pieckipe_nodefense,PIECK-IPE,NoDefense,235,907,0.06402,36.47932,53.87063,74.12513,80.63781,82.68793,84.51025
02_pieckipe_nodefense,PIECK-IPE,NoDefense,236,911,0.06372,34.9947,55.037119999999994,73.91304,80.63781,82.68793,84.51025
02_pieckipe_nodefense,PIECK-IPE,NoDefense,237,915,0.06342,36.9035,55.14316,73.70094999999999,80.63781,82.57403,84.51025
02_pieckipe_nodefense,PIECK-IPE,NoDefense,238,919,0.06312,35.31283,54.08271,72.95864,80.63781,82.57403,84.51025
02_pieckipe_nodefense,PIECK-IPE,NoDefense,239,923,0.06283,33.51007,53.022270000000006,73.807,80.63781,82.46014000000001,84.28246
02_pieckipe_nodefense,PIECK-IPE,NoDefense,240,927,0.06254,36.26723,54.50689,74.44327,80.63781,82.46014000000001,84.28246
02_pieckipe_nodefense,PIECK-IPE,NoDefense,241,931,0.06225,37.22163,55.46129,74.44327,80.63781,82.34624000000001,84.16856
02_pieckipe_nodefense,PIECK-IPE,NoDefense,242,934,0.06197,36.37328,52.91622,74.86744,80.52392,82.34624000000001,84.16856
02_pieckipe_nodefense,PIECK-IPE,NoDefense,243,938,0.06168,35.737010000000005,54.294799999999995,73.91304,80.41002,82.34624000000001,84.16856
02_pieckipe_nodefense,PIECK-IPE,NoDefense,244,942,0.06139,36.691410000000005,53.764579999999995,74.65536,80.41002,82.34624000000001,84.16856
02_pieckipe_nodefense,PIECK-IPE,NoDefense,245,946,0.06112,35.31283,54.718979999999995,73.70094999999999,80.41002,82.23235,84.28246
02_pieckipe_nodefense,PIECK-IPE,NoDefense,246,950,0.06084,35.9491,54.08271,74.12513,80.41002,82.23235,84.28246
02_pieckipe_nodefense,PIECK-IPE,NoDefense,247,954,0.06057,34.67656,53.764579999999995,73.91304,80.41002,82.23235,84.28246
02_pieckipe_nodefense,PIECK-IPE,NoDefense,248,958,0.0603,37.22163,55.2492,74.01909,80.29613,82.00456,84.28246
02_pieckipe_nodefense,PIECK-IPE,NoDefense,249,962,0.06003,35.63097,54.08271,73.59491,80.29613,82.00456,84.28246
02_pieckipe_nodefense,PIECK-IPE,NoDefense,250,965,0.05976,36.9035,54.931070000000005,73.91304,80.29613,81.89066,84.28246
02_pieckipe_nodefense,PIECK-IPE,NoDefense,251,969,0.0595,37.22163,53.87063,74.23118,80.41002,81.89066,84.28246
02_pieckipe_nodefense,PIECK-IPE,NoDefense,252,973,0.05923,36.05514,54.294799999999995,74.33722,80.18223,81.89066,84.16856
02_pieckipe_nodefense,PIECK-IPE,NoDefense,253,977,0.05897,36.26723,54.294799999999995,74.12513,80.06834,81.89066,84.05467
02_pieckipe_nodefense,PIECK-IPE,NoDefense,254,981,0.05872,37.32768,54.82503,74.01909,80.06834,81.89066,84.05467
02_pieckipe_nodefense,PIECK-IPE,NoDefense,255,985,0.05847,36.691410000000005,53.44645,73.38282000000001,80.06834,81.89066,84.05467
02_pieckipe_nodefense,PIECK-IPE,NoDefense,256,989,0.05821,34.88865,54.40085,74.44327,80.06834,81.77677,84.05467
02_pieckipe_nodefense,PIECK-IPE,NoDefense,257,993,0.05796,37.53977,53.23436,73.48886999999999,80.06834,81.77677,84.05467
02_pieckipe_nodefense,PIECK-IPE,NoDefense,258,996,0.05771,36.47932,53.23436,73.70094999999999,80.06834,81.77677,84.05467
02_pieckipe_nodefense,PIECK-IPE,NoDefense,259,1000,0.05746,37.22163,53.976670000000006,73.70094999999999,80.06834,81.77677,84.05467
02_pieckipe_nodefense,PIECK-IPE,NoDefense,260,1004,0.05722,35.52492,53.65854,73.59491,79.84055,81.66287,83.94077
02_pieckipe_nodefense,PIECK-IPE,NoDefense,261,1008,0.05697,36.9035,54.08271,73.27678,79.84055,81.66287,83.82688
02_pieckipe_nodefense,PIECK-IPE,NoDefense,262,1012,0.05674,36.37328,53.976670000000006,73.91304,79.72664999999999,81.66287,83.71298
02_pieckipe_nodefense,PIECK-IPE,NoDefense,263,1016,0.05649,35.63097,53.44645,74.44327,79.84055,81.66287,83.71298
02_pieckipe_nodefense,PIECK-IPE,NoDefense,264,1020,0.05625,37.00954,54.50689,74.54931,79.84055,81.66287,83.71298
02_pieckipe_nodefense,PIECK-IPE,NoDefense,265,1023,0.05601,35.10074,53.87063,72.53446,79.84055,81.66287,83.59909
02_pieckipe_nodefense,PIECK-IPE,NoDefense,266,1027,0.05578,37.75186,53.764579999999995,72.11028999999999,79.84055,81.77677,83.59909
02_pieckipe_nodefense,PIECK-IPE,NoDefense,267,1031,0.05555,37.645810000000004,53.87063,74.33722,79.84055,81.77677,83.59909
02_pieckipe_nodefense,PIECK-IPE,NoDefense,268,1035,0.05532,36.47932,54.931070000000005,74.12513,79.84055,81.54897,83.59909
02_pieckipe_nodefense,PIECK-IPE,NoDefense,269,1039,0.05509,35.20679,54.82503,73.27678,79.84055,81.54897,83.59909
02_pieckipe_nodefense,PIECK-IPE,NoDefense,270,1043,0.05487,35.41888,53.87063,73.59491,79.84055,81.54897,83.59909
02_pieckipe_nodefense,PIECK-IPE,NoDefense,271,1047,0.05464,36.691410000000005,53.12831,74.12513,79.72664999999999,81.54897,83.59909
02_pieckipe_nodefense,PIECK-IPE,NoDefense,272,1051,0.05442,35.9491,53.65854,72.8526,79.72664999999999,81.54897,83.59909
02_pieckipe_nodefense,PIECK-IPE,NoDefense,273,1054,0.0542,37.32768,53.87063,73.91304,79.72664999999999,81.54897,83.59909
02_pieckipe_nodefense,PIECK-IPE,NoDefense,274,1058,0.05398,34.782610000000005,53.87063,73.807,79.72664999999999,81.43508,83.59909
02_pieckipe_nodefense,PIECK-IPE,NoDefense,275,1062,0.05376,36.79745,53.55249,72.53446,79.72664999999999,81.43508,83.59909
02_pieckipe_nodefense,PIECK-IPE,NoDefense,276,1066,0.05355,37.22163,54.294799999999995,73.807,79.72664999999999,81.43508,83.59909
02_pieckipe_nodefense,PIECK-IPE,NoDefense,277,1070,0.05334,36.58537,53.764579999999995,73.06469,79.72664999999999,81.43508,83.48519
02_pieckipe_nodefense,PIECK-IPE,NoDefense,278,1074,0.05312,35.20679,52.810179999999995,73.807,79.72664999999999,81.32118,83.3713
02_pieckipe_nodefense,PIECK-IPE,NoDefense,279,1078,0.05291,36.79745,53.65854,74.33722,79.61276000000001,81.32118,83.3713
02_pieckipe_nodefense,PIECK-IPE,NoDefense,280,1081,0.0527,35.52492,53.44645,73.27678,79.61276000000001,81.43508,83.3713
02_pieckipe_nodefense,PIECK-IPE,NoDefense,281,1085,0.05249,36.691410000000005,53.764579999999995,72.32238,79.61276000000001,81.20729,83.2574
02_pieckipe_nodefense,PIECK-IPE,NoDefense,282,1089,0.05228,36.79745,54.08271,73.59491,79.49886000000001,81.20729,83.2574
02_pieckipe_nodefense,PIECK-IPE,NoDefense,283,1093,0.05208,37.53977,54.294799999999995,73.17072999999999,79.49886000000001,81.20729,83.2574
02_pieckipe_nodefense,PIECK-IPE,NoDefense,284,1097,0.05188,35.9491,52.49205,72.11028999999999,79.49886000000001,81.20729,83.2574
02_pieckipe_nodefense,PIECK-IPE,NoDefense,285,1101,0.05168,35.84305,54.931070000000005,74.01909,79.49886000000001,81.20729,83.14350999999999
02_pieckipe_nodefense,PIECK-IPE,NoDefense,286,1105,0.05147,36.16119,53.3404,73.17072999999999,79.38497,81.09339,83.14350999999999
02_pieckipe_nodefense,PIECK-IPE,NoDefense,287,1109,0.05128,35.52492,53.44645,73.48886999999999,79.38497,81.09339,83.14350999999999
02_pieckipe_nodefense,PIECK-IPE,NoDefense,288,1112,0.05108,36.691410000000005,52.810179999999995,73.59491,79.38497,81.09339,83.14350999999999
02_pieckipe_nodefense,PIECK-IPE,NoDefense,289,1116,0.05089,35.20679,52.70414,73.27678,79.38497,80.9795,83.14350999999999
02_pieckipe_nodefense,PIECK-IPE,NoDefense,290,1120,0.05069,35.84305,52.70414,74.01909,79.38497,80.9795,83.14350999999999
02_pieckipe_nodefense,PIECK-IPE,NoDefense,291,1124,0.0505,36.05514,54.50689,73.59491,79.38497,80.9795,83.14350999999999
02_pieckipe_nodefense,PIECK-IPE,NoDefense,292,1128,0.05031,35.10074,53.23436,73.27678,79.15718000000001,80.9795,83.14350999999999
02_pieckipe_nodefense,PIECK-IPE,NoDefense,293,1132,0.05012,35.9491,53.022270000000006,73.38282000000001,79.15718000000001,80.8656,82.91572000000001
02_pieckipe_nodefense,PIECK-IPE,NoDefense,294,1136,0.04993,35.9491,52.27996,72.95864,79.15718000000001,80.8656,82.91572000000001
02_pieckipe_nodefense,PIECK-IPE,NoDefense,295,1139,0.04974,35.84305,52.91622,72.8526,79.15718000000001,80.8656,82.91572000000001
02_pieckipe_nodefense,PIECK-IPE,NoDefense,296,1143,0.04955,35.52492,53.65854,74.01909,79.15718000000001,80.8656,82.91572000000001
02_pieckipe_nodefense,PIECK-IPE,NoDefense,297,1147,0.04937,35.9491,53.022270000000006,73.38282000000001,79.15718000000001,80.8656,82.91572000000001
02_pieckipe_nodefense,PIECK-IPE,NoDefense,298,1151,0.04919,36.79745,53.022270000000006,72.64051,79.15718000000001,80.8656,82.91572000000001
02_pieckipe_nodefense,PIECK-IPE,NoDefense,299,1155,0.04901,35.84305,53.764579999999995,73.38282000000001,79.15718000000001,80.8656,82.80182
02_pieckipe_nodefense,PIECK-IPE,NoDefense,300,1159,0.04882,37.22163,54.40085,73.91304,79.15718000000001,80.8656,82.80182
03_pieckuea_nodefense,PIECK-UEA,NoDefense,0,0,,5.30223,10.07423,21.10286,0.0,0.1139,0.56948
03_pieckuea_nodefense,PIECK-UEA,NoDefense,1,3,0.69315,5.93849,9.7561,20.78473,41.116170000000004,41.34396,42.02733
03_pieckuea_nodefense,PIECK-UEA,NoDefense,2,6,0.69313,5.09014,10.7105,21.10286,52.96128,53.30296,53.530750000000005
03_pieckuea_nodefense,PIECK-UEA,NoDefense,3,10,0.69311,5.40827,11.13468,21.10286,59.33941,59.5672,59.5672
03_pieckuea_nodefense,PIECK-UEA,NoDefense,4,14,0.69308,6.8929,11.87699,21.84517,64.46469,64.46469,64.57859
03_pieckuea_nodefense,PIECK-UEA,NoDefense,5,18,0.69303,8.8017,13.46766,24.178150000000002,70.61503,70.61503,70.61503
03_pieckuea_nodefense,PIECK-UEA,NoDefense,6,22,0.69294,10.92259,18.13362,28.313890000000004,77.90433,77.90433,77.90433
03_pieckuea_nodefense,PIECK-UEA,NoDefense,7,26,0.6928,15.588550000000001,23.01166,34.782610000000005,83.59909,83.59909,83.59909
03_pieckuea_nodefense,PIECK-UEA,NoDefense,8,30,0.69262,21.31495,30.010599999999997,41.357369999999996,88.38269,88.38269,88.38269
03_pieckuea_nodefense,PIECK-UEA,NoDefense,9,33,0.69237,27.041359999999997,36.16119,47.18982,91.23007,91.23007,91.23007
03_pieckuea_nodefense,PIECK-UEA,NoDefense,10,37,0.69196,30.858960000000003,41.14528,53.976670000000006,92.59680999999999,92.59680999999999,92.59680999999999
03_pieckuea_nodefense,PIECK-UEA,NoDefense,11,41,0.69122,29.37434,43.37222,59.066810000000004,93.39408,93.39408,93.39408
03_pieckuea_nodefense,PIECK-UEA,NoDefense,12,45,0.68978,29.16225,43.90244,61.081649999999996,93.73576,93.73576,93.73576
03_pieckuea_nodefense,PIECK-UEA,NoDefense,13,49,0.68702,29.056199999999997,45.28102,62.1421,93.73576,93.73576,93.73576
03_pieckuea_nodefense,PIECK-UEA,NoDefense,14,53,0.68186,29.48038,45.174969999999995,64.68717000000001,93.96355,93.96355,93.96355
03_pieckuea_nodefense,PIECK-UEA,NoDefense,15,57,0.67292,29.586430000000004,46.02333,65.32344,95.44418999999999,95.44418999999999,95.44418999999999
03_pieckuea_nodefense,PIECK-UEA,NoDefense,16,61,0.65923,30.43478,45.59915,65.74761,97.03872,97.03872,97.03872
03_pieckuea_nodefense,PIECK-UEA,NoDefense,17,64,0.64125,30.43478,45.06893,67.12619,97.83599,97.83599,97.83599
03_pieckuea_nodefense,PIECK-UEA,NoDefense,18,68,0.62092,29.69247,45.493109999999994,65.9597,98.74714999999999,98.74714999999999,98.74714999999999
03_pieckuea_nodefense,PIECK-UEA,NoDefense,19,72,0.60003,30.75292,45.59915,67.12619,98.97494,98.97494,98.97494
03_pieckuea_nodefense,PIECK-UEA,NoDefense,20,76,0.57962,31.91941,46.129369999999994,66.48993,99.20272999999999,99.20272999999999,99.20272999999999
